COMP_K,COMP_R,COMP_RHKMFWY,COMP_RHKM,MAXSW20_COMP_RHKMFWY,MAXSW20_COMP_RHKM,AVG_DNA_IDX,AVG_RNA_IDX,AVG_DRNA_IDX,MAXSW15_AVG_RNA_IDX
0.17904,0.09693,0.40465,?,0.57143,0.33333,0.52598,0.32742,0.43679,0.34038
0.05664,0.28813,0.48897,0.3183,0.57143,0.4,0.43948,0.3872,0.4168,0.42564
0.18774,0.21684,0.49003,0.31144,0.5,0.33333,?,0.41159,0.48775,0.29808
0.14222,0.16761,0.49155,0.23154,0.64286,0.33333,0.51354,0.37243,?,0.32692
0.17853,0.22093,0.42193,0.27099,0.64286,0.53333,0.41647,0.33465,0.38025,0.45513
0.19585,0.16432,0.46167,0.29757,0.64286,0.46667,0.49767,0.39005,0.44989,?
0.0874,0.17124,0.45557,0.25991,0.57143,0.53333,0.46057,0.44347,?,0.42885
0.27482,0.12596,0.4506,0.3692,0.5,0.4,0.43158,0.38391,0.41098,0.37051
0.12424,?,?,0.25402,0.64286,0.4,0.49017,0.37056,0.4369,0.53141
0.25926,0.15488,0.51347,0.42245,0.57143,?,0.41459,0.36415,0.39268,0.37821
0.34525,0.07768,?,0.34237,0.64286,0.4,0.54668,0.40938,0.48549,0.33974
?,0.1178,0.41183,0.21241,0.42857,0.26667,0.47691,?,0.39771,?
0.26347,0.19846,0.47188,0.35603,0.57143,?,0.43535,0.35076,0.39792,0.36923
0.24921,0.13569,0.38427,0.24823,0.35714,0.33333,0.41081,0.34437,0.38159,0.30897
0.22457,0.21174,0.4562,0.31956,0.5,0.4,0.43508,0.34609,0.39564,0.35833
0.03487,0.27068,0.32168,0.23586,0.5,0.4,0.36048,0.31298,0.33977,0.5141
0.26539,0.15326,0.48877,?,0.5,0.33333,0.45337,0.36746,?,0.25897
0.26363,0.21354,?,0.39013,0.78571,?,?,0.39743,0.44946,0.52821
0.11264,0.16727,0.3536,0.21408,0.42857,0.26667,0.43326,0.3209,0.38315,0.27756
0.22461,0.20214,0.39591,?,0.5,?,0.44265,0.38928,0.41948,0.53333
0.15903,0.39358,0.45829,0.41828,0.57143,0.46667,0.47232,0.41113,0.44566,0.51218
0.19744,0.16915,0.4163,?,0.64286,0.46667,0.44335,?,0.40167,0.41474
0.26454,0.17952,0.51515,0.36804,0.78571,0.4,?,0.43277,0.46473,0.46154
0.12741,0.28529,0.50141,0.29973,0.71429,?,0.5216,0.42953,0.48098,0.4891
0.07248,0.18499,0.33727,0.1885,0.5,0.26667,0.44537,0.33905,0.39805,0.36667
0.2969,0.12692,0.44288,0.32332,0.5,0.46667,0.49002,0.3336,?,0.38077
0.31308,?,0.54057,0.38483,0.64286,0.53333,0.48411,0.36907,0.43291,0.38397
0.3649,0.0589,0.45014,?,0.5,0.33333,0.35799,?,0.32633,0.24038
0.27804,?,0.58163,0.39956,?,0.46667,0.44298,0.35171,?,0.29103
0.25757,0.14024,0.43596,?,0.71429,0.33333,0.47262,?,0.41626,0.28974
0.17241,0.2667,0.46787,0.28871,0.64286,0.4,0.47644,0.37451,0.4312,0.38526
0.03129,?,0.44254,0.20846,0.42857,0.26667,0.44452,0.40488,0.42761,?
0.18229,?,?,0.36812,0.5,0.46667,?,0.39839,0.40549,0.38782
0.25995,0.18623,0.51639,0.38812,0.5,0.4,0.43628,0.37326,?,0.36795
0.25187,?,0.54002,0.35151,0.57143,0.26667,?,?,0.47029,0.37756
0.05617,0.3591,0.44535,0.28471,0.5,0.4,?,0.3812,0.40236,0.42628
0.19462,0.30652,0.59862,0.3908,0.57143,0.4,?,0.43877,0.47651,0.42821
?,0.23671,0.44173,0.39261,0.42857,0.4,0.43371,0.40925,0.4237,0.43846
0.43604,0.08993,0.65493,0.49839,0.57143,0.46667,0.46885,0.39698,0.43731,0.33654
0.14325,0.3223,0.47336,?,0.64286,?,?,0.43452,0.47931,0.45321
0.2057,?,0.39347,0.33204,0.42857,0.4,0.35223,0.31241,0.335,0.45513
0.19567,0.18324,0.34798,0.28758,0.57143,?,0.36651,0.27346,?,0.40256
0.19878,?,0.4624,0.30825,0.5,0.33333,?,0.36589,0.41581,0.28333
0.10285,0.36364,0.41983,0.31226,0.42857,0.33333,?,0.35699,0.37707,0.36987
0.30721,?,0.50498,0.30885,0.57143,?,0.48723,0.33683,0.41991,0.29103
?,0.27381,0.35619,0.26363,?,?,0.44008,0.3433,0.3971,0.43718
0.19278,0.18243,0.3801,0.31779,0.5,0.46667,0.42939,0.37423,0.40536,0.36218
0.18133,0.0612,0.4715,0.32218,0.5,0.53333,0.44815,0.31036,0.38648,0.30833
0.20464,0.2943,0.50575,0.37027,?,?,0.54748,0.43129,0.49593,0.46603
0.12516,?,?,0.30208,?,0.2,0.4925,0.42724,0.46403,?
0.08226,0.27144,0.32847,0.23523,0.57143,0.4,0.38707,0.33015,0.36213,?
?,0.2899,0.58572,?,?,0.53333,0.46354,0.37399,0.42392,0.46987
0.17502,?,0.37348,?,0.64286,0.53333,0.49511,0.36218,0.43578,0.54423
0.15338,0.15919,0.38758,0.21997,0.64286,?,0.49859,0.36071,0.43701,0.38333
0.06553,0.10426,0.28389,0.13065,0.35714,0.2,0.32273,0.26991,0.29949,0.21538
0.2075,?,0.35278,0.21585,?,0.2,0.40224,0.35725,0.38278,0.24744
0.26891,0.13311,0.36667,0.26284,0.57143,0.4,0.41022,0.36684,0.39152,0.4641
?,0.1139,0.44716,0.27184,?,0.33333,?,0.32523,?,0.27051
0.1867,0.04621,0.30216,0.17897,0.71429,0.4,0.43736,0.30554,0.37839,0.30641
0.18891,0.25108,0.5545,0.38814,0.71429,0.73333,0.50408,0.43349,0.47321,0.46923
0.3265,0.24242,0.61242,0.41606,0.71429,0.46667,0.51129,0.47319,0.49527,0.4
0.24577,0.18248,0.58109,0.31366,0.64286,0.4,0.55249,?,0.49754,0.40769
?,0.23526,0.62022,0.49062,?,0.66667,0.60029,?,?,0.52179
0.20257,0.25068,0.49366,0.35463,0.5,0.33333,0.52751,0.42607,?,0.36923
0.18774,0.1807,0.44974,0.25527,0.5,0.33333,0.47439,0.34652,0.41731,0.35705
0.19271,0.16182,0.44417,?,0.5,0.4,0.44881,0.38398,0.42043,0.34551
0.19166,0.13731,0.38306,0.26715,0.57143,0.33333,0.46884,0.35772,0.41939,0.33141
0.09815,0.38174,0.42525,0.36812,0.42857,0.4,0.4375,0.41733,0.42946,0.33141
0.18251,0.21856,0.42682,0.35917,?,0.53333,0.42958,?,0.4086,0.38782
0.18391,0.1612,0.53197,0.28871,0.5,0.4,0.52592,0.39027,0.46543,0.43205
0.34787,0.18449,0.74857,?,0.64286,0.4,?,0.48377,0.5516,0.42115
0.11715,0.27879,0.45618,0.31182,0.5,0.4,0.43977,0.34831,0.39921,0.35833
0.26988,0.31944,0.51,0.47177,0.57143,0.53333,0.48406,0.40064,0.44729,0.42756
0.37289,0.08652,0.46562,0.41572,0.35714,0.26667,0.42886,0.33655,0.38789,0.20385
0.07369,0.33871,0.38948,0.26621,0.42857,0.4,0.38319,0.32791,0.35899,0.41667
0.12692,0.13743,0.50487,0.17681,0.42857,0.26667,0.67301,0.43174,0.56473,0.37756
0.10398,0.41818,0.60229,0.4526,0.5,0.4,0.5972,?,0.56676,0.35449
0.13365,0.33077,0.54828,0.29891,0.64286,0.33333,0.55168,0.45968,?,0.35064
0.12214,?,0.27738,0.22199,0.35714,0.33333,0.32714,0.32037,0.32492,0.37115
0.48012,0.34277,0.65452,0.65969,0.64286,0.53333,0.47961,0.43069,0.45857,0.58333
?,0.18497,0.4493,0.278,0.71429,0.6,0.48259,0.37782,0.43608,0.58205
0.11567,0.14314,0.25628,0.16245,0.35714,0.33333,0.27819,0.16426,0.22695,0.2891
0.12257,0.30334,0.54309,0.33361,0.42857,0.33333,0.47794,0.45132,0.46706,0.34679
0.22731,0.11252,0.43605,0.313,0.5,0.33333,0.42798,0.35784,?,0.26282
0.0,0.0,0.57774,?,0.35714,?,?,0.41477,0.44056,0.18269
0.61442,0.30413,0.83543,?,0.57143,0.46667,0.67985,0.61917,0.65397,0.31667
0.21456,0.20651,0.46618,0.34666,0.5,0.46667,0.47815,0.37555,0.43261,0.3609
0.38475,0.05736,0.56487,0.38877,0.71429,?,0.53701,0.36992,0.46221,0.37179
0.25313,0.18795,0.37438,0.28735,0.35714,0.4,0.39073,0.33079,0.36442,0.25705
0.13793,0.08534,?,0.09955,?,0.2,0.38039,0.28763,0.33908,0.26731
0.22316,0.13808,0.44173,0.30915,0.42857,0.33333,0.50119,0.42344,0.46705,0.35833
0.13793,0.21336,0.34297,0.22422,0.42857,?,0.48766,0.37678,0.43837,0.42628
0.15275,?,0.38248,0.33568,0.57143,0.53333,0.401,0.32917,0.36929,0.41154
0.09387,0.3743,0.48571,?,0.57143,0.53333,0.49595,0.4235,0.46421,?
0.23227,0.1578,0.3616,?,?,0.33333,0.41283,0.30597,0.36518,0.29872
0.15718,0.25285,0.483,0.33322,0.5,0.33333,0.47635,0.39766,0.44172,0.37051
0.20417,0.27008,0.51,0.41209,?,0.46667,0.48455,?,0.45728,0.41538
?,0.18958,0.59296,0.31856,0.71429,0.46667,0.51619,0.45274,0.48861,0.40385
0.14424,0.25499,0.3862,0.23586,0.35714,0.2,0.40051,0.35699,0.38172,0.29359
0.08046,0.19913,?,0.16833,?,?,0.4738,0.42711,?,0.16026
0.39309,0.09415,0.58523,0.3402,0.78571,?,0.55153,0.43299,0.49891,0.38077
0.12108,0.12259,0.41167,0.24871,0.5,0.4,0.43367,0.40748,0.42287,0.31731
0.09939,0.23369,0.45143,0.3365,?,0.33333,0.42509,0.37639,0.404,0.33974
0.20722,0.1578,?,0.35684,0.5,0.4,0.40364,0.35414,0.38213,0.40128
0.17296,0.2058,0.62799,0.34558,0.71429,0.46667,0.59171,0.48901,0.54643,0.47051
?,0.0985,?,0.23612,0.35714,0.26667,0.39222,0.32582,0.36297,0.30321
0.13646,0.20859,0.41788,?,0.42857,0.33333,0.40508,?,?,0.35897
0.15826,0.09792,0.40061,0.20962,0.57143,0.46667,0.40553,?,?,0.34038
0.23714,0.14673,0.35789,?,0.42857,0.4,0.38304,0.3445,0.36647,0.375
0.23395,0.19301,0.57538,0.38454,0.5,0.33333,0.51106,0.41038,0.46649,0.34679
0.19213,0.15385,0.3863,0.20658,0.57143,0.33333,0.45239,0.36232,0.4125,0.33846
0.11653,0.24907,0.56063,0.33965,0.5,0.33333,0.48152,0.41814,0.45388,0.29744
0.19232,0.085,?,0.19476,?,?,0.47099,0.31683,0.40191,0.25962
0.14693,0.06061,0.30832,0.07413,?,0.2,0.36218,0.21051,0.29395,0.23141
0.19571,0.12917,0.46096,0.33751,0.5,?,0.47115,0.4263,0.45194,0.36538
0.06603,0.19312,0.32525,0.24188,?,0.4,0.34471,0.32014,0.33442,0.31282
0.19749,0.10862,0.35703,0.35436,?,0.4,0.38431,0.35823,0.37343,0.22949
0.08477,0.20027,0.34415,0.236,0.71429,0.4,0.39509,0.30356,0.35438,0.40513
0.20637,0.25538,0.68593,0.46789,0.57143,?,0.58009,0.50501,0.54738,0.33974
0.24466,0.15138,0.44088,0.29361,0.5,0.46667,0.46336,?,?,0.37564
0.31666,0.23266,0.47291,0.40873,0.78571,0.6,0.42304,0.33759,0.38518,0.34231
0.19284,0.14773,?,0.28478,0.35714,0.4,0.42549,?,?,0.30962
0.254,0.21866,0.42095,0.32411,0.57143,0.4,?,0.33446,0.39562,0.29679
0.12752,0.31561,0.39302,0.28871,0.57143,0.46667,0.43542,0.38496,0.41356,0.46987
0.15019,0.19913,0.32473,0.23253,0.35714,0.26667,0.36986,0.31786,0.34712,0.33526
0.33239,0.34277,0.59082,0.48012,0.64286,0.46667,0.5682,?,?,0.54423
0.03313,0.30749,0.32,?,0.5,?,0.31655,0.32058,0.31923,0.44103
0.40164,0.25708,0.59082,?,0.5,0.4,0.54826,0.48288,0.51989,0.41538
0.23761,0.08168,0.34,0.20407,0.28571,0.26667,0.39753,0.32112,0.36372,0.24615
0.23739,0.03456,0.38456,0.14695,0.35714,0.2,0.43415,0.28492,0.36722,0.21731
0.09775,0.26784,?,0.25662,0.57143,0.33333,0.46689,0.35326,0.41629,0.33654
0.1089,0.24313,0.40555,0.25847,0.64286,0.46667,0.47923,0.39717,0.44306,0.63846
0.08945,0.0738,0.21829,0.04654,?,0.2,0.44528,0.25573,0.35999,0.26474
?,?,0.39368,0.26624,0.5,0.33333,0.36845,?,0.33821,0.38526
0.04458,0.37515,0.41959,0.32777,0.57143,0.46667,0.41666,0.37394,0.39828,0.47308
0.30172,0.14935,0.61061,?,0.78571,0.4,0.45542,0.40378,0.43307,0.45641
0.23516,0.15089,0.45567,0.31849,0.5,0.4,?,0.33784,0.38657,0.28141
0.29385,0.18182,0.57344,0.35876,0.64286,0.4,0.47662,0.36474,0.42684,0.38718
0.128,0.28512,0.49278,0.33357,0.57143,0.4,0.49141,?,0.46279,0.59551
0.22264,0.13775,?,0.29041,0.5,0.4,0.3853,0.34078,?,0.39103
0.15164,0.24126,0.41099,0.31648,0.42857,0.33333,0.36848,0.32985,0.35184,0.28205
0.13616,0.21445,0.38964,0.31648,0.5,0.33333,0.42051,0.37921,0.40279,0.37885
?,?,?,0.36206,?,0.33333,0.47946,?,0.45562,0.38974
0.185,0.30524,?,0.35197,0.5,0.33333,0.5153,0.4442,0.48423,0.41282
0.09011,0.25648,0.39401,0.28485,0.71429,0.46667,0.4363,0.37174,0.40801,0.51987
0.26779,0.20515,?,0.37592,0.64286,0.46667,0.4916,?,0.45002,0.45256
0.26207,?,0.53092,0.38157,0.64286,0.46667,0.49209,0.4031,0.4528,0.45256
0.24517,0.19679,0.49714,0.35881,0.71429,0.4,0.47204,0.36964,0.42658,0.44167
0.38779,0.38847,0.60356,0.53537,0.57143,0.53333,0.61133,0.56896,0.59363,0.63333
0.32607,0.18341,0.48571,0.37107,?,0.4,0.48223,0.4266,0.45813,0.36026
0.21467,0.23137,0.53827,0.32127,0.64286,0.4,0.48836,0.39406,0.44663,0.37821
0.23942,?,0.43616,?,0.5,0.4,0.39673,0.32222,0.36379,0.37821
0.19976,0.206,0.45413,0.32606,0.42857,0.33333,?,0.37373,0.42547,0.37051
0.21432,0.20971,0.45992,0.32279,0.57143,0.53333,0.50328,0.40865,?,0.49744
0.09939,0.0,0.24571,0.07628,?,0.0,0.21555,?,0.21012,0.08974
0.28558,0.08835,0.54318,0.42603,0.42857,0.33333,?,0.38102,0.41581,0.28846
0.23714,0.18341,0.5982,0.43759,0.57143,0.4,0.55944,0.44082,0.50681,0.29423
0.2054,0.1634,0.48656,?,0.57143,0.4,0.48805,0.34617,0.42462,0.45
0.21121,0.19779,0.41483,0.30335,0.64286,0.46667,0.41698,?,0.38738,0.34167
0.2477,0.26273,0.57421,?,0.42857,0.33333,0.51473,0.42294,0.47422,0.29038
0.19224,0.35057,?,0.34385,0.57143,0.46667,0.39946,0.37712,0.39033,0.4
0.19707,0.29806,0.42655,0.36982,0.5,0.33333,0.4463,0.39005,0.42182,?
?,0.09983,0.37904,0.27625,0.42857,0.26667,0.43128,0.30121,0.37309,0.22372
?,0.26551,0.45796,0.34221,0.42857,0.33333,0.46724,0.38897,0.43277,0.41026
0.29502,0.06638,0.58748,0.46927,0.42857,0.4,?,0.39103,0.40752,0.27372
0.17601,?,0.21857,0.1909,?,0.2,0.32957,0.25668,0.2972,0.16282
?,0.27763,0.25596,0.24226,0.35714,0.33333,0.29914,0.29967,0.30017,0.50962
0.20537,0.23104,0.49537,0.31863,0.42857,0.26667,0.5187,0.41172,0.47127,?
0.17993,0.16329,?,0.25318,0.57143,0.53333,0.35147,0.23003,0.297,0.54423
0.25374,0.17127,0.57125,0.37621,0.57143,0.46667,0.49455,0.38839,0.44743,?
0.32051,?,0.48451,0.41231,0.57143,0.53333,0.46335,0.37143,0.42265,0.53333
0.17374,0.215,0.48422,0.27849,0.57143,0.46667,0.46033,0.39486,0.43168,0.41795
?,0.21667,0.45048,0.37291,0.57143,0.46667,0.42515,0.38387,0.40745,0.45
0.1894,0.23438,0.4668,0.28551,0.57143,0.33333,0.47638,0.38861,0.43761,0.34103
0.12516,0.04646,0.38641,0.1242,0.42857,0.26667,0.4402,0.22234,0.34198,0.22821
0.23072,0.20153,?,0.28291,0.42857,0.33333,0.52495,0.37493,0.4579,0.35449
0.28324,0.06043,0.39475,0.21982,0.42857,0.26667,0.42159,0.31303,0.37318,0.23526
0.3288,?,0.55818,0.43315,0.5,0.46667,0.58049,0.48675,0.53927,0.3359
0.19384,0.27186,0.54032,0.39159,0.64286,0.6,0.53909,0.43969,0.49517,?
0.13517,0.47792,0.56898,0.50538,?,0.46667,0.56848,?,0.54721,0.45256
0.25408,0.28298,?,0.39324,0.64286,?,0.44187,0.42498,?,0.44679
0.35528,0.20449,0.56409,0.43439,0.64286,0.6,0.45922,0.41337,0.43952,0.43782
0.28558,0.08835,0.54318,0.40823,0.57143,0.33333,0.42942,0.3953,?,0.28077
0.26787,0.20399,0.56153,0.39513,0.64286,0.53333,0.49825,?,0.45401,?
0.12926,0.27422,0.4889,0.36961,0.78571,0.46667,0.47506,0.3714,0.42903,0.48782
0.17479,0.18746,0.49777,0.28497,0.57143,0.4,0.51266,0.39633,0.46095,0.38974
0.27657,0.10695,0.45143,0.32842,?,0.33333,0.43467,0.36352,0.40337,0.32436
0.23577,?,0.49927,0.3391,0.5,0.33333,?,0.41187,0.4573,0.30769
?,0.27674,0.43429,0.31791,?,0.4,0.45701,0.39545,0.43014,0.47115
0.19672,0.20866,0.51358,0.37429,0.64286,0.46667,0.48361,0.39865,0.44613,0.47372
0.18005,0.23994,0.45705,0.31091,0.5,0.33333,?,0.36462,0.39556,0.36026
0.06524,0.19375,0.39345,0.20087,0.42857,0.33333,0.44193,0.35381,0.4029,0.28077
0.07791,0.30128,0.3463,0.26269,0.5,0.26667,0.36857,0.38025,0.37488,0.37115
0.35339,0.24599,0.52762,0.43976,0.71429,0.6,0.41378,0.33807,0.38034,0.54167
0.14279,0.20287,0.37717,0.34691,0.57143,0.53333,0.3854,0.33052,0.36138,0.46218
0.14139,0.22746,0.48815,0.30835,0.5,?,0.48308,0.39353,0.44351,0.54167
0.11391,0.29132,0.40582,0.32522,0.5,0.46667,0.43658,?,?,0.41218
0.20163,0.33934,0.52049,0.39816,0.57143,0.46667,?,0.45204,0.48578,0.46154
0.07077,0.3941,0.47656,0.3511,0.71429,0.53333,0.47205,0.43868,0.45808,0.58526
0.34503,0.14442,0.6695,0.40203,0.71429,0.53333,0.55832,0.42878,0.5007,0.53269
0.25696,0.13199,0.47484,0.27938,0.57143,0.33333,0.523,0.36653,?,0.36923
0.12141,0.07512,0.23791,0.12437,0.28571,0.2,?,0.27109,0.35002,0.25705
0.09655,0.04345,0.27831,0.0786,?,0.46667,0.39354,?,0.32547,?
?,?,0.52523,0.4203,0.5,?,0.53786,0.52155,0.53185,0.51795
0.22697,0.09362,0.47701,0.28601,0.42857,0.26667,0.46281,0.28678,0.38373,0.23205
0.11581,0.18938,0.49071,0.25246,?,0.46667,0.49986,0.35112,0.43333,0.48141
0.15331,0.16601,0.48461,0.26208,0.5,?,0.49286,0.38339,0.44423,0.35641
0.42805,0.11152,0.72663,0.48371,0.78571,0.4,0.5867,0.45373,0.5276,0.34679
0.30437,0.19008,0.49749,0.4106,0.64286,0.6,0.4741,0.36595,0.42602,0.49038
0.21567,0.07213,0.33617,0.18702,0.42857,0.26667,0.4179,0.28459,0.35819,0.3
0.31247,0.10025,0.30207,0.26521,0.35714,0.26667,0.30233,0.27371,0.29008,0.22115
0.21487,0.07252,0.30715,0.3221,0.42857,?,0.28383,0.29042,0.28759,0.20064
0.03914,0.25834,0.34394,0.25943,0.35714,0.26667,?,0.33419,0.3613,0.28397
?,0.16727,0.49914,0.31059,0.57143,0.4,0.44884,0.33976,0.40027,0.36731
0.2099,0.1039,0.42417,0.32011,0.35714,0.4,0.42339,0.31784,0.37636,0.24295
0.15172,0.22189,0.40721,0.29902,0.42857,0.4,0.41796,0.35419,0.38998,0.27051
0.34591,0.06586,?,0.42519,0.5,0.33333,0.48463,0.38696,0.44136,0.27436
0.45491,0.0,0.44088,0.3894,0.35714,0.26667,0.30208,?,?,0.18269
0.53762,0.61777,0.75065,0.7319,?,0.6,0.68153,0.671,0.67854,0.42372
0.33793,0.29273,0.56731,0.44579,0.57143,0.4,0.55951,0.51507,0.54072,0.41795
0.00716,0.40755,0.36717,0.30783,0.64286,0.46667,0.40509,0.38221,0.39573,0.53013
0.1636,0.10122,0.37196,0.22588,0.57143,0.4,0.4225,?,0.37034,0.35641
0.11567,0.20449,0.39308,0.29224,0.64286,0.46667,0.39898,0.36842,0.3861,0.39936
0.05689,0.22528,0.4445,0.28506,0.5,0.46667,0.40027,0.33145,0.36994,0.33846
0.11002,0.1945,?,0.19801,0.42857,0.26667,0.45121,0.34779,0.40522,0.32372
0.31018,0.16162,0.56174,0.39774,0.71429,?,0.49847,0.40874,0.45886,0.40192
0.1119,0.11078,0.36605,0.19544,0.28571,0.2,?,0.36029,0.42589,?
0.24282,0.20033,?,0.36655,0.5,0.33333,?,0.34485,0.39416,0.27564
0.22676,0.20533,0.42943,0.33717,0.64286,0.53333,0.44219,0.36578,?,0.4609
0.26418,0.12259,0.43445,0.28165,0.42857,0.4,0.44944,0.33957,?,0.37244
0.23948,0.21403,0.55456,0.33562,0.57143,0.33333,0.49267,0.38896,0.44666,0.36795
?,?,0.44126,0.28641,0.57143,0.53333,0.367,0.29018,?,0.31026
?,0.21253,0.50575,0.36401,?,0.53333,0.52851,0.41107,0.47634,0.39744
0.11871,0.18608,0.44886,0.30055,?,0.33333,0.41117,0.38034,?,0.39679
0.3134,0.28666,0.49512,?,0.5,0.46667,0.46832,?,?,0.40256
0.21001,0.14176,0.39461,0.29891,0.57143,0.46667,0.42714,0.35336,0.39462,0.36987
0.24037,0.12248,?,0.29248,0.42857,?,0.35068,0.33297,0.34353,0.30705
0.18924,0.30109,0.4251,0.31182,0.42857,0.26667,?,0.38444,0.43066,0.28974
0.23446,0.22076,0.66593,?,0.71429,0.53333,0.53444,0.43325,?,0.48462
0.35572,0.19008,0.49966,0.43557,0.78571,0.6,0.51733,0.39076,0.46096,0.62051
0.28161,0.3168,0.41506,0.40634,0.42857,0.4,0.46667,0.43519,0.45354,?
0.07366,0.26208,0.38566,0.27887,?,0.4,0.40146,0.35593,0.38176,0.43077
0.25472,0.25917,0.54722,0.41876,0.5,0.46667,0.52435,0.42733,0.48148,0.34167
0.26401,0.19602,0.4675,0.35218,0.71429,0.46667,0.39593,0.29409,0.35052,0.38333
0.12874,0.23896,0.40245,0.31278,0.35714,0.33333,0.44816,0.36493,0.41138,0.35
0.26367,0.20121,0.49708,?,0.5,0.46667,0.42653,0.35759,0.39621,0.31474
0.28292,0.21395,0.52096,0.39788,0.57143,0.33333,0.44783,?,?,0.32115
0.13956,0.14803,0.45992,0.24077,0.5,0.33333,0.5271,0.39064,0.46625,0.28526
0.02541,0.37731,0.39368,0.30771,0.28571,?,0.47319,0.4194,0.44991,0.39808
0.22422,0.37656,0.52162,0.4068,0.71429,0.73333,0.5531,0.46042,0.51229,?
0.16434,0.29235,0.34221,0.32712,0.42857,0.4,0.35164,0.32117,0.33867,0.42051
0.38077,0.35339,0.59243,0.53284,0.42857,0.46667,0.56509,0.52299,0.54739,0.36987
0.18936,0.16223,0.34,0.29805,0.5,0.53333,0.36598,0.33452,0.3526,?
0.25427,?,0.48006,0.3448,0.57143,0.46667,0.46825,0.36603,0.42286,?
0.15361,0.20235,0.33017,0.25376,0.5,0.46667,0.37241,?,0.36158,0.48077
0.17589,0.25008,0.48636,0.3027,0.71429,0.4,0.51644,0.39002,0.46014,0.44551
0.31262,0.27633,0.67315,0.39529,0.57143,0.53333,0.55662,0.46885,0.51806,0.40256
0.03653,0.30516,?,0.24186,0.57143,0.33333,0.36391,0.34777,?,0.44872
0.35657,0.0702,0.434,?,0.5,0.46667,?,0.33488,?,0.36859
0.23082,0.12166,0.48144,0.26139,?,0.53333,0.46973,0.38356,0.43167,0.41923
0.21971,0.13626,0.49477,0.27155,0.78571,0.53333,0.48949,?,0.44646,0.44744
0.17296,0.27989,0.50866,0.37543,0.5,0.33333,0.45391,0.40565,0.4331,0.37885
0.19733,0.1221,0.46444,0.27816,0.57143,0.26667,0.37771,0.31979,0.35229,0.26282
0.17786,0.24455,0.46185,0.41541,0.42857,0.46667,0.40384,0.37473,0.39163,0.29936
0.444,?,?,0.33352,0.5,0.46667,0.36115,0.31635,0.34167,0.24423
0.08233,0.23921,0.3153,0.2275,0.42857,?,0.40479,?,?,0.39936
0.2388,0.1617,0.48727,0.28823,?,0.4,0.49744,0.36307,0.43746,0.36218
0.29905,0.13569,0.50119,0.35262,0.64286,0.46667,0.44779,?,0.40884,0.31987
0.13339,0.24761,0.4397,0.2602,0.5,?,0.4883,0.34088,0.42234,0.53397
0.23577,0.09725,0.41794,0.28031,0.35714,0.2,0.4882,0.34707,0.42511,0.23077
0.10901,0.35073,0.54964,0.3353,0.42857,0.26667,0.51269,0.43305,0.47772,?
0.16812,0.14564,0.37842,0.22942,0.5,0.26667,0.32103,0.26939,0.29832,?
0.19534,0.19338,0.60363,0.38055,0.64286,0.46667,0.45254,0.34203,0.40333,0.35962
0.2479,0.24219,0.54197,0.34239,0.64286,0.46667,0.48724,0.41224,?,0.47372
?,0.10706,0.46816,?,0.57143,0.46667,?,0.33254,0.38468,0.38205
0.29385,0.18182,0.59553,0.34889,0.57143,0.46667,0.60776,?,0.54128,0.34295
0.10662,0.2486,0.40693,0.26088,0.64286,0.53333,0.48129,0.40149,0.44616,0.57821
0.14517,0.16967,0.47041,0.2413,0.42857,0.26667,0.50152,0.36303,0.43967,0.40577
0.20753,0.24076,0.50929,0.37987,0.71429,0.6,0.51166,0.43363,0.47742,0.52115
0.19128,0.19726,0.32075,0.2376,0.35714,0.26667,0.41544,0.37508,0.39813,0.36154
0.13888,0.28643,?,0.27387,0.42857,0.26667,0.46055,0.38723,0.42832,0.28141
?,0.1349,0.37666,0.2293,?,?,0.37664,0.31461,0.34934,0.30513
0.17682,0.20666,0.42472,0.27296,?,0.33333,0.56368,0.42042,0.49982,0.45449
0.11857,0.34237,?,0.35628,0.64286,0.6,0.43152,0.40645,0.42123,0.62244
0.22745,0.15509,0.53856,?,?,0.53333,0.56581,0.3896,0.48692,0.48462
0.20034,?,0.5157,0.39413,?,0.6,0.47514,0.37621,0.43127,0.45256
?,0.35254,0.41794,0.26561,0.42857,0.26667,0.44895,0.39014,0.42331,0.3609
0.05659,0.10004,0.27098,0.09087,0.35714,0.2,0.48393,0.30947,0.40562,0.25064
0.26113,0.13306,0.50691,0.32974,?,0.33333,0.47033,0.34501,0.41441,0.27628
0.21647,0.19346,0.45045,0.29642,0.64286,0.4,0.45333,?,?,0.40128
0.19637,0.243,0.53374,?,0.64286,0.53333,?,0.41874,0.46864,0.49103
0.25323,?,0.57759,?,0.57143,?,0.52142,0.41533,0.4744,?
?,0.25201,?,0.24178,0.35714,0.4,0.38366,0.33303,0.36158,?
0.06914,?,0.30236,0.26377,0.42857,0.33333,0.38571,0.35634,0.37333,0.40128
0.20481,0.16896,0.32675,?,0.5,0.33333,0.399,0.39439,0.39795,0.35641
0.29784,0.19846,?,0.39888,0.57143,0.46667,0.40306,0.39067,0.39848,0.37949
0.09834,0.18807,0.40862,0.18171,0.5,0.33333,0.48776,0.34297,0.423,0.29231
?,0.06612,?,?,0.5,0.46667,0.34732,0.29635,0.32499,0.28077
0.12223,0.3381,0.43859,0.31483,0.57143,0.46667,0.43248,0.39165,0.415,0.39103
